Page URL,Image URL
https://www.cristoreyindy.org/daily-schedule,"https://static.wixstatic.com/media/ce4e00_dd3d161cdf674d4ea54aa04a28963bc3~mv2.jpg/v1/fill/w_420,h_210,al_c,lg_1,q_80,enc_avif,quality_auto/ce4e00_dd3d161cdf674d4ea54aa04a28963bc3~mv2.jpg"
https://www.cristoreyindy.org/daily-schedule,"https://static.wixstatic.com/media/e3b2c5_a1bb777acd5e48d08e62287c7721bac5~mv2.png/v1/fill/w_200,h_190,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/image001.png"
https://www.cristoreyindy.org/daily-schedule,"https://static.wixstatic.com/media/ce4e00_a6c493c5ed8e491dbab8e7f7f2723c71~mv2.png/v1/fill/w_576,h_160,al_c,lg_1,q_85,enc_avif,quality_auto/ce4e00_a6c493c5ed8e491dbab8e7f7f2723c71~mv2.png"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/e3b2c5_3d182e8fe3514f288f26ff42af5daf0a~mv2.png/v1/fill/w_304,h_90,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/e3b2c5_3d182e8fe3514f288f26ff42af5daf0a~mv2.png"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/40898a93cfff4578b1779073137eb1b4.png/v1/fill/w_62,h_62,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/40898a93cfff4578b1779073137eb1b4.png"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/aebe5b6fd55f471a936c72ff2c8289d7.png/v1/fill/w_62,h_62,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/aebe5b6fd55f471a936c72ff2c8289d7.png"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/fcfebdfae12a44f993a94aeed8e2e66b.png/v1/fill/w_62,h_62,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/fcfebdfae12a44f993a94aeed8e2e66b.png"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/a1fed5f687844a6e8f42e017f71dfcb4.png/v1/fill/w_62,h_62,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/a1fed5f687844a6e8f42e017f71dfcb4.png"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/02ca29_72280de14dca4f36bf91d73aef2c62ab~mv2.png/v1/fill/w_166,h_190,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/02ca29_72280de14dca4f36bf91d73aef2c62ab~mv2.png"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/ce4e00_c6612b64afc14fd29d4d67e505a35e16~mv2.png/v1/fill/w_218,h_216,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/powerschool%20logo.png"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/e3b2c5_ea1e11050f0c4e6c91de7189667ababc~mv2.jpg/v1/fill/w_218,h_216,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/2019_CanvasLogoStacked_Color_edited.jpg"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/ce4e00_c6612b64afc14fd29d4d67e505a35e16~mv2.png/v1/fill/w_146,h_146,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/powerschool%20logo.png"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/e3b2c5_c7325b9729224b46a851ad7f6f18b2cc~mv2.png/v1/fill/w_766,h_528,al_c,lg_1,q_90,enc_avif,quality_auto/PowerSchoolSignIn.png"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/e3b2c5_cf878b2fd5c848d1ad8cbd4e1c540058~mv2.png/v1/fill/w_722,h_656,al_c,q_90,enc_avif,quality_auto/CreateParentAccount.png"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/e3b2c5_5752367298394946bf86543e06283cda~mv2.png/v1/fill/w_722,h_679,al_c,q_90,enc_avif,quality_auto/LinkToStudentAccount.png"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/e3b2c5_ea1e11050f0c4e6c91de7189667ababc~mv2.jpg/v1/fill/w_218,h_216,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/2019_CanvasLogoStacked_Color_edited.jpg"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/e3b2c5_3668fbafcbf44e07bb99e4ba729e4b92~mv2.png/v1/fill/w_633,h_649,al_c,lg_1,q_90,enc_avif,quality_auto/Log-In-to-Canvas.png"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/e3b2c5_0b494f08740d402bbdedece9ffb4638a~mv2.png/v1/fill/w_46,h_21,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/e3b2c5_0b494f08740d402bbdedece9ffb4638a~mv2.png"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/e3b2c5_3668fbafcbf44e07bb99e4ba729e4b92~mv2.png/v1/fill/w_75,h_77,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Log-In-to-Canvas.png"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/e3b2c5_522700ec64664b259d510cab9c20b5b5~mv2.png/v1/fill/w_112,h_127,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/e3b2c5_522700ec64664b259d510cab9c20b5b5~mv2.png"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/ce4e00_dd3d161cdf674d4ea54aa04a28963bc3~mv2.jpg/v1/fill/w_52,h_28,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/ce4e00_dd3d161cdf674d4ea54aa04a28963bc3~mv2.jpg"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/e3b2c5_a1bb777acd5e48d08e62287c7721bac5~mv2.png/v1/fill/w_100,h_85,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/image001.png"
https://www.cristoreyindy.org/powerschoolsetup,"https://static.wixstatic.com/media/ce4e00_a6c493c5ed8e491dbab8e7f7f2723c71~mv2.png/v1/fill/w_72,h_19,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/ce4e00_a6c493c5ed8e491dbab8e7f7f2723c71~mv2.png"
